record_id,task,trial_id,trial_index,cue_onset,cue_offset,cue_time_s,cue_duration_s,cue_sign,support_start,support_stop,state9_runs,state9_overlap,response_marker_index,behavior_semantics
VisualCogA_Task-2,2,VisualCogA_Task-2:036,36,85072,85124,332.3125,0.203125,1,84912,85488,"[{""onset"":85639,""offset"":85983,""code"":1.0},{""onset"":85983,""offset"":85984,""code"":2.0}]",False,85983,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:037,37,87272,87325,340.90625,0.20703125,-1,87112,87688,"[{""onset"":87840,""offset"":88205,""code"":1.0},{""onset"":88205,""offset"":88206,""code"":2.0}]",False,88205,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:038,38,89489,89541,349.56640625,0.203125,1,89329,89905,"[{""onset"":90057,""offset"":90473,""code"":1.0},{""onset"":90473,""offset"":90474,""code"":2.0}]",False,90473,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:039,39,91757,91810,358.42578125,0.20703125,-1,91597,92173,"[{""onset"":92325,""offset"":92650,""code"":1.0},{""onset"":92650,""offset"":92651,""code"":2.0}]",False,92650,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:040,40,93938,93990,366.9453125,0.203125,-1,93778,94354,"[{""onset"":94505,""offset"":94897,""code"":-1.0},{""onset"":94897,""offset"":94898,""code"":-2.0}]",False,94897,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:041,41,96182,96235,375.7109375,0.20703125,-1,96022,96598,"[{""onset"":96750,""offset"":97091,""code"":-1.0},{""onset"":97091,""offset"":97092,""code"":-2.0}]",False,97091,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:042,42,98375,98427,384.27734375,0.203125,-1,98215,98791,"[{""onset"":98942,""offset"":99283,""code"":-1.0},{""onset"":99283,""offset"":99284,""code"":-2.0}]",False,99283,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:043,43,100571,100623,392.85546875,0.203125,-1,100411,100987,"[{""onset"":101139,""offset"":101557,""code"":1.0},{""onset"":101557,""offset"":101558,""code"":2.0}]",False,101557,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:044,44,102843,102896,401.73046875,0.20703125,-1,102683,103259,"[{""onset"":103411,""offset"":103719,""code"":1.0},{""onset"":103719,""offset"":103720,""code"":2.0}]",False,103719,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:045,45,105004,105056,410.171875,0.203125,-1,104844,105420,"[{""onset"":105572,""offset"":105915,""code"":-1.0},{""onset"":105915,""offset"":105916,""code"":-2.0}]",False,105915,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:046,46,107201,107253,418.75390625,0.203125,-1,107041,107617,"[{""onset"":107768,""offset"":108081,""code"":1.0},{""onset"":108081,""offset"":108082,""code"":2.0}]",False,108081,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:047,47,109365,109417,427.20703125,0.203125,-1,109205,109781,"[{""onset"":109933,""offset"":110317,""code"":-1.0},{""onset"":110317,""offset"":110318,""code"":-2.0}]",False,110317,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:048,48,111601,111654,435.94140625,0.20703125,1,111441,112017,"[{""onset"":112169,""offset"":112551,""code"":-1.0},{""onset"":112551,""offset"":112552,""code"":-2.0}]",False,112551,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:049,49,113838,113890,444.6796875,0.203125,1,113678,114254,"[{""onset"":114406,""offset"":114785,""code"":-1.0},{""onset"":114785,""offset"":114786,""code"":-2.0}]",False,114785,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:050,50,116071,116123,453.40234375,0.203125,-1,115911,116487,"[{""onset"":116638,""offset"":117011,""code"":1.0},{""onset"":117011,""offset"":117012,""code"":2.0}]",False,117011,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:051,51,118295,118347,462.08984375,0.203125,1,118135,118711,"[{""onset"":118862,""offset"":119158,""code"":1.0},{""onset"":119158,""offset"":119159,""code"":2.0}]",False,119158,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:052,52,120443,120495,470.48046875,0.203125,1,120283,120859,"[{""onset"":121011,""offset"":121380,""code"":-1.0},{""onset"":121380,""offset"":121381,""code"":-2.0}]",False,121380,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:053,53,122664,122716,479.15625,0.203125,-1,122504,123080,"[{""onset"":123231,""offset"":123590,""code"":1.0},{""onset"":123590,""offset"":123591,""code"":2.0}]",False,123590,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:054,54,124876,124928,487.796875,0.203125,-1,124716,125292,"[{""onset"":125444,""offset"":125768,""code"":1.0},{""onset"":125768,""offset"":125769,""code"":2.0}]",False,125768,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:055,55,127057,127109,496.31640625,0.203125,1,126897,127473,"[{""onset"":127624,""offset"":127994,""code"":1.0},{""onset"":127994,""offset"":127995,""code"":2.0}]",False,127994,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:056,56,129277,129329,504.98828125,0.203125,1,129117,129693,"[{""onset"":129845,""offset"":130217,""code"":-1.0},{""onset"":130217,""offset"":130218,""code"":-2.0}]",False,130217,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:057,57,131502,131554,513.6796875,0.203125,1,131342,131918,"[{""onset"":132069,""offset"":132454,""code"":1.0},{""onset"":132454,""offset"":132455,""code"":2.0}]",False,132454,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:058,58,133738,133790,522.4140625,0.203125,1,133578,134154,"[{""onset"":134306,""offset"":134681,""code"":-1.0},{""onset"":134681,""offset"":134682,""code"":-2.0}]",False,134681,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:059,59,135966,136019,531.1171875,0.20703125,1,135806,136382,"[{""onset"":136534,""offset"":136916,""code"":-1.0},{""onset"":136916,""offset"":136917,""code"":-2.0}]",False,136916,candidate_target_and_response_marker
VisualCogA_Task-2,2,VisualCogA_Task-2:060,60,138203,138255,539.85546875,0.203125,-1,138043,138619,"[{""onset"":138770,""offset"":139159,""code"":1.0},{""onset"":139159,""offset"":139160,""code"":2.0}]",False,139159,candidate_target_and_response_marker
