record_id,trial_id,channel,hard_ok,clip_samples_in_support,flat_samples_in_support,ptp,jump,baseline_scale,drift_abs,rejection_reasons
VisualCogA_Task-1,VisualCogA_Ta:039,F4,True,0,0,1128.7098496986341,26.428625925078222,7.28461432822145,327.41283283741507,
VisualCogA_Task-1,VisualCogA_Ta:040,Fz,True,0,0,147.2800793469138,20.141908903639205,9.592162966353822,6.790264744029855,
VisualCogA_Task-1,VisualCogA_Ta:040,F3,True,0,0,779.7055008773935,28.259708552681786,40.314232089723326,5.218585488670158,
VisualCogA_Task-1,VisualCogA_Ta:040,F4,False,10,0,,,,,clip_or_out_of_range
VisualCogA_Task-1,VisualCogA_Ta:041,Fz,True,0,0,182.98619058518364,20.782787823300396,14.569228656443238,34.13443198290997,
VisualCogA_Task-1,VisualCogA_Ta:041,F3,True,0,0,212.98542763408864,27.191577019912984,8.008551155871132,97.24574654764632,
VisualCogA_Task-1,VisualCogA_Ta:041,F4,True,0,0,284.397650110628,25.17738612954895,16.4695628290226,33.75295643549259,
VisualCogA_Task-1,VisualCogA_Ta:042,Fz,True,0,0,151.7051956969559,22.15609979400324,7.103630121309114,6.5156023498893205,
VisualCogA_Task-1,VisualCogA_Ta:042,F3,True,0,0,153.59731441214626,26.94743266956573,7.737074845502629,66.91081101701383,
VisualCogA_Task-1,VisualCogA_Ta:042,F4,True,0,0,207.27855344472414,25.60463874265656,9.863639276722495,62.577248798352,
VisualCogA_Task-1,VisualCogA_Ta:043,Fz,True,0,0,160.37232013427945,22.583352407110624,10.723314259556009,17.837796597238082,
VisualCogA_Task-1,VisualCogA_Ta:043,F3,True,0,0,175.4177157244219,24.68909742885478,8.596749828335804,29.465171282520714,
VisualCogA_Task-1,VisualCogA_Ta:043,F4,True,0,0,203.28068970778975,28.16815442130155,8.370519569695636,31.143663691157485,
VisualCogA_Task-1,VisualCogA_Ta:044,Fz,True,0,0,136.53772793163967,22.278171969176697,7.013138017852946,5.661097123674381,
VisualCogA_Task-1,VisualCogA_Ta:044,F3,True,0,0,577.4319066147862,29.38887617303726,25.473527122911413,214.35873960479125,
VisualCogA_Task-1,VisualCogA_Ta:044,F4,True,0,0,288.30395971618225,29.663538567177966,7.918059052414796,192.79774166475931,
VisualCogA_Task-1,VisualCogA_Ta:045,Fz,True,0,0,73.36537727931648,24.872205691615136,9.546916914625822,47.4708171206226,
VisualCogA_Task-1,VisualCogA_Ta:045,F3,False,168,165,,,,,clip_or_out_of_range|flat_run
VisualCogA_Task-1,VisualCogA_Ta:045,F4,False,359,358,,,,,clip_or_out_of_range|flat_run
VisualCogA_Task-1,VisualCogA_Ta:046,Fz,True,0,0,69.27595941100162,26.7643244068056,9.637409018081991,27.664606698710486,
VisualCogA_Task-1,VisualCogA_Ta:046,F3,True,0,0,91.40154116121153,34.02761882963307,15.02168917372391,128.89295796139464,
VisualCogA_Task-1,VisualCogA_Ta:046,F4,True,0,0,99.9465934233616,25.604638742656675,9.003964293888982,152.86488136110478,
VisualCogA_Task-1,VisualCogA_Ta:047,Fz,True,0,0,140.6881818875412,21.33211261158158,11.13052872510868,17.38002594033719,
VisualCogA_Task-1,VisualCogA_Ta:047,F3,True,0,0,163.39360646982527,28.44281681544203,9.908885328450495,34.37857633325706,
VisualCogA_Task-1,VisualCogA_Ta:047,F4,True,0,0,167.20836194399942,24.231326771953945,12.849878690775874,43.47295338368809,
VisualCogA_Task-1,VisualCogA_Ta:048,Fz,True,0,0,56.73304341191749,18.18875410086207,6.741661707484441,11.429007400625608,
VisualCogA_Task-1,VisualCogA_Ta:048,F3,True,0,0,98.42069123369197,25.024795910582156,10.451837949187334,95.53673609521633,
VisualCogA_Task-1,VisualCogA_Ta:048,F4,True,0,0,84.3823910887312,25.146868085755614,6.696415655756442,156.26764324406804,
VisualCogA_Task-1,VisualCogA_Ta:049,Fz,True,0,0,82.24612802319382,26.428625925078222,9.23019455252915,10.788128480964303,
VisualCogA_Task-1,VisualCogA_Ta:049,F3,True,0,0,127.71801327534911,28.015564202334417,7.737074845502291,26.99320973525596,
VisualCogA_Task-1,VisualCogA_Ta:049,F4,True,0,0,279.7589074540323,24.078736552987152,9.863639276722495,7.125963225757175,
VisualCogA_Task-1,VisualCogA_Ta:050,Fz,True,0,0,148.80598153658332,20.72175173571361,11.673481345845858,41.24513618677037,
VisualCogA_Task-1,VisualCogA_Ta:050,F3,True,0,0,672.1599145494775,28.076600289921544,62.48479743648435,519.2797741664758,
VisualCogA_Task-1,VisualCogA_Ta:050,F4,True,0,0,834.4243533989472,26.855878538185607,75.15369192034755,620.3402761882963,
VisualCogA_Task-1,VisualCogA_Ta:051,Fz,True,0,0,236.45380331120782,27.222095063706433,13.257093156328885,19.348439765010994,
VisualCogA_Task-1,VisualCogA_Ta:051,F3,True,0,0,1325.612268253605,37.04890516517912,109.58593728542012,641.2451361867703,
VisualCogA_Task-1,VisualCogA_Ta:051,F4,True,0,0,1085.5268177309833,28.595407034408936,65.87825131609057,375.99755855649653,
VisualCogA_Task-1,VisualCogA_Ta:052,Fz,True,0,0,308.99519340810275,28.442816815442143,18.86760357061114,101.30464637216755,
VisualCogA_Task-1,VisualCogA_Ta:052,F3,False,15,0,,,,,clip_or_out_of_range
VisualCogA_Task-1,VisualCogA_Ta:052,F4,True,0,0,1057.2365911345084,44.159609369039345,73.38909590295252,427.8934920271611,
VisualCogA_Task-1,VisualCogA_Ta:053,Fz,True,0,0,117.92172121766998,26.794842450598935,10.135115587091168,56.504158083466905,
VisualCogA_Task-1,VisualCogA_Ta:053,F3,True,0,0,352.33081559472043,34.36331731136033,20.994168001831177,339.7421225299458,
VisualCogA_Task-1,VisualCogA_Ta:053,F4,True,0,0,1026.2912947280079,28.809033340962856,102.21083085374232,276.0967421988249,
VisualCogA_Task-1,VisualCogA_Ta:054,Fz,True,0,0,128.1452658884565,29.571984435797958,8.64199588006414,24.063477531090143,
VisualCogA_Task-1,VisualCogA_Ta:054,F3,True,0,0,254.0627145799955,28.442816815442143,14.885951018539743,166.170748455024,
VisualCogA_Task-1,VisualCogA_Ta:054,F4,True,0,0,210.42191195544365,25.055313954375606,15.609887846188919,199.9237048905165,
VisualCogA_Task-1,VisualCogA_Ta:055,Fz,True,0,0,76.99702449073015,28.900587472342977,9.501670862897655,2.4567025253680868,
VisualCogA_Task-1,VisualCogA_Ta:055,F3,True,0,0,254.70359349965668,28.442816815442256,8.68724193179214,53.940642404821915,
VisualCogA_Task-1,VisualCogA_Ta:055,F4,True,0,0,142.30563820859084,32.31860837720308,8.099043259327132,51.88067444876788,
VisualCogA_Task-1,VisualCogA_Ta:056,Fz,True,0,0,186.31265735866327,23.407339589532285,7.103630121309114,2.2735942626077303,
VisualCogA_Task-1,VisualCogA_Ta:056,F3,True,0,0,240.42114900434888,29.8161287861451,6.877399862668778,44.83100633249421,
VisualCogA_Task-1,VisualCogA_Ta:056,F4,True,0,0,228.9463645380331,27.92401007095441,9.320686655985487,40.08545052262161,
VisualCogA_Task-1,VisualCogA_Ta:057,Fz,True,0,0,125.70382238498496,24.109254596780374,7.918059052414796,5.844205386434737,
VisualCogA_Task-1,VisualCogA_Ta:057,F3,True,0,0,150.75913633936068,31.00633249408702,7.646582742046123,35.01945525291842,
VisualCogA_Task-1,VisualCogA_Ta:057,F4,True,0,0,160.31128404669266,25.39101243610287,9.501670862897486,10.330357824063412,
VisualCogA_Task-1,VisualCogA_Ta:058,Fz,True,0,0,165.86556801709014,24.048218509193475,9.049210345616814,13.19905394064233,
VisualCogA_Task-1,VisualCogA_Ta:058,F3,True,0,0,172.4879835202563,27.893492027160846,10.18036163881883,43.442435339894814,
VisualCogA_Task-1,VisualCogA_Ta:058,F4,True,0,0,193.66750591287075,25.39101243610287,10.089869535362832,3.0670634012359983,
VisualCogA_Task-1,VisualCogA_Ta:059,Fz,True,0,0,217.59365224689088,23.86511024643346,9.139702449072981,24.97901884489204,
VisualCogA_Task-1,VisualCogA_Ta:059,F3,True,0,0,488.4412909132525,33.661402304112244,12.487910276951203,322.6672770275426,
VisualCogA_Task-1,VisualCogA_Ta:059,F4,True,0,0,412.39032578011745,27.67986572060738,11.447251087205185,249.6833752956435,
VisualCogA_Task-1,VisualCogA_Ta:060,Fz,True,0,0,68.57404440375376,26.062409399557623,11.854465552758532,26.596475165941797,
VisualCogA_Task-1,VisualCogA_Ta:060,F3,True,0,0,328.70984969863434,28.442816815442143,10.813806363012176,89.69253070878159,
VisualCogA_Task-1,VisualCogA_Ta:060,F4,True,0,0,83.19218738078894,32.13550011444272,12.940370794232043,149.79781795986878,
VisualCogA_Task-1,VisualCogA_Ta:061,Fz,True,0,0,158.0529488059815,24.353398947127403,8.68724193179214,13.748378728923456,
VisualCogA_Task-1,VisualCogA_Ta:061,F3,True,0,0,277.6531624322881,29.877164873731658,13.890537880521892,94.95689326314186,
VisualCogA_Task-1,VisualCogA_Ta:061,F4,True,0,0,215.88464179446078,33.23414969100486,8.551503776607804,58.76249332417797,
VisualCogA_Task-1,VisualCogA_Ta:062,Fz,True,0,0,129.9458304722666,24.322880903333953,8.370519569695636,11.123826962691624,
VisualCogA_Task-1,VisualCogA_Ta:062,F3,True,0,0,745.2201113908598,33.23414969100463,7.782320897230459,509.9107347219043,
VisualCogA_Task-1,VisualCogA_Ta:062,F4,True,0,0,946.7612726024264,24.383916990920852,11.402005035477185,665.6443121995882,
VisualCogA_Task-1,VisualCogA_Ta:063,Fz,True,0,0,161.19630731670077,66.55985351338984,16.605300984206767,11.062790875104838,
VisualCogA_Task-1,VisualCogA_Ta:063,F3,True,0,0,816.2050812542917,135.98840314335848,42.983749141679695,85.89303425650417,
VisualCogA_Task-1,VisualCogA_Ta:063,F4,True,0,0,910.5668726634623,78.0956740672923,21.853842984664688,391.05821316853576,
VisualCogA_Task-1,VisualCogA_Ta:064,Fz,True,0,0,175.17357137407498,25.818265049210368,6.33444724193177,3.2501716639963547,
VisualCogA_Task-1,VisualCogA_Ta:064,F3,True,0,0,157.32051575494017,31.464103150987967,8.868226138704477,58.2131685358969,
VisualCogA_Task-1,VisualCogA_Ta:064,F4,True,0,0,164.00396734569324,29.663538567177852,9.365932707713487,68.8639658197909,
VisualCogA_Task-1,VisualCogA_Ta:065,Fz,True,0,0,136.9344625009536,25.726710917830133,7.28461432822145,24.093995574883706,
VisualCogA_Task-1,VisualCogA_Ta:065,F3,True,0,0,377.96597238117033,33.23414969100463,20.722691691462334,221.5457389181355,
VisualCogA_Task-1,VisualCogA_Ta:065,F4,True,0,0,488.47180895704594,31.433585107194403,17.55546807049662,233.6461432822157,
VisualCogA_Task-1,VisualCogA_Ta:066,Fz,True,0,0,133.51644159609373,28.076600289921316,11.628235294117689,18.66178377965963,
VisualCogA_Task-1,VisualCogA_Ta:066,F3,True,0,0,309.3919279774167,39.88708323796436,20.405969329366,57.00770580605786,
VisualCogA_Task-1,VisualCogA_Ta:066,F4,True,0,0,298.1307698176547,32.22705424582284,21.401382467383847,129.27443350881208,
VisualCogA_Task-1,VisualCogA_Ta:067,Fz,True,0,0,203.92156862745082,27.557793545433697,9.411178759441485,92.24078736552974,
VisualCogA_Task-1,VisualCogA_Ta:067,F3,True,0,0,224.18554970626394,40.71107042038625,10.13511558709083,50.522621499961815,
VisualCogA_Task-1,VisualCogA_Ta:067,F4,True,0,0,196.35309376668943,37.079423208972344,8.506257724879804,34.28702220187688,
VisualCogA_Task-1,VisualCogA_Ta:068,Fz,True,0,0,119.3560692759595,31.830319676508793,9.818393224994328,11.032272831311445,
VisualCogA_Task-1,VisualCogA_Ta:068,F3,True,0,0,174.6852826733807,35.248340581368666,8.55150377660848,23.758297093156273,
VisualCogA_Task-1,VisualCogA_Ta:068,F4,True,0,0,154.02456702525353,40.9857328145265,12.171187914854867,52.91828793774323,
VisualCogA_Task-1,VisualCogA_Ta:069,Fz,True,0,0,111.39085984588382,24.4144350347143,11.718727397573858,9.7810330357824,
VisualCogA_Task-1,VisualCogA_Ta:069,F3,True,0,0,176.85206378271164,37.6287479972533,8.868226138704477,67.67376211184859,
VisualCogA_Task-1,VisualCogA_Ta:069,F4,True,0,0,160.49439230945302,28.6259250782025,9.68265506980999,71.21385519188215,
VisualCogA_Task-1,VisualCogA_Ta:070,Fz,True,0,0,153.65835049973282,28.6869611657894,13.619061570153557,27.115281910429417,
VisualCogA_Task-1,VisualCogA_Ta:070,F3,True,0,0,171.755550469215,48.43213550011433,13.98102998397823,16.89173723964285,
VisualCogA_Task-1,VisualCogA_Ta:070,F4,True,0,0,240.11596856641495,35.70611123826984,14.704966811627575,117.41817349507903,
VisualCogA_Task-1,VisualCogA_Ta:071,Fz,True,0,0,155.36736095216304,24.994277866788934,12.66889448386354,8.468757152666456,
VisualCogA_Task-1,VisualCogA_Ta:071,F3,True,0,0,159.82299534599827,36.438544289310926,14.659720759899237,4.989700160219684,
VisualCogA_Task-1,VisualCogA_Ta:071,F4,True,0,0,205.0507362478064,28.931105516136313,11.085282673380512,37.384603646906385,
VisualCogA_Task-1,VisualCogA_Ta:072,Fz,True,0,0,192.1721217669948,22.308690012970146,9.049210345616814,62.51621271076522,
VisualCogA_Task-1,VisualCogA_Ta:072,F3,True,0,0,232.18127718013284,44.37323567559315,13.800045777065556,227.2373540856031,
VisualCogA_Task-1,VisualCogA_Ta:072,F4,True,0,0,303.22728313115124,31.647211413748323,19.27481803616381,264.5151445792324,
VisualCogA_Task-1,VisualCogA_Ta:073,Fz,True,0,0,151.18638895246795,21.972991531242883,10.723314259556009,29.12947280079345,
VisualCogA_Task-1,VisualCogA_Ta:073,F3,True,0,0,464.08789196612497,32.86793316548392,8.596749828336142,152.72755016403437,
VisualCogA_Task-1,VisualCogA_Ta:073,F4,True,0,0,672.3430228122377,26.153963530937517,17.41972991531262,220.93537804226753,
VisualCogA_Task-1,VisualCogA_Ta:074,Fz,True,0,0,229.5872434576944,22.522316319523952,12.03544975967053,86.6712443732356,
VisualCogA_Task-1,VisualCogA_Ta:074,F3,True,0,0,496.6811627374685,32.37964446478975,10.994790569924513,229.06843671320667,
VisualCogA_Task-1,VisualCogA_Ta:074,F4,True,0,0,636.1181048294804,29.785610742351423,14.97644312199591,262.5009536888685,
VisualCogA_Task-1,VisualCogA_Ta:075,Fz,True,0,0,100.12970168612208,22.369726100557045,10.949544518196513,26.291294728007756,
VisualCogA_Task-1,VisualCogA_Ta:075,F3,True,0,0,255.4360265506981,29.205767910277018,14.795458915083573,182.33005264362555,
VisualCogA_Task-1,VisualCogA_Ta:075,F4,True,0,0,275.30327306019694,31.830319676508793,12.668894483863706,240.66529335469602,
VisualCogA_Task-1,VisualCogA_Ta:076,Fz,True,0,0,143.7094682230869,24.475471122300974,13.347585259784884,177.05043106736866,
VisualCogA_Task-1,VisualCogA_Ta:076,F3,False,513,493,,,,,clip_or_out_of_range|flat_run
VisualCogA_Task-1,VisualCogA_Ta:076,F4,False,306,285,,,,,clip_or_out_of_range|flat_run
VisualCogA_Task-1,VisualCogA_Ta:077,Fz,True,0,0,300.8773937590603,47.058823529411825,14.750212863355575,1.480125123979576,
VisualCogA_Task-1,VisualCogA_Ta:077,F3,True,0,0,1333.6385137712673,112.00122072175168,9.954131380178495,253.94064240482186,
VisualCogA_Task-1,VisualCogA_Ta:077,F4,False,106,104,,,,,clip_or_out_of_range|flat_run
VisualCogA_Task-1,VisualCogA_Ta:078,Fz,True,0,0,125.33760585946436,25.970855268177274,5.474772259098425,55.9243152513925,
VisualCogA_Task-1,VisualCogA_Ta:078,F3,True,0,0,201.14442664225214,33.142595559624624,6.424939345387937,298.02395666437786,
VisualCogA_Task-1,VisualCogA_Ta:078,F4,True,0,0,169.95498588540477,29.358358129243925,5.610510414282424,248.554207675288,
VisualCogA_Task-1,VisualCogA_Ta:079,Fz,True,0,0,192.72144655527575,26.489662012664894,9.908885328450326,11.978332188906677,
VisualCogA_Task-1,VisualCogA_Ta:079,F3,True,0,0,229.46517128252083,41.077286945906735,11.447251087205354,154.6196688792249,
VisualCogA_Task-1,VisualCogA_Ta:079,F4,True,0,0,231.20469977874438,29.907682917524994,10.225607690547,134.5387960631723,
VisualCogA_Task-1,VisualCogA_Ta:080,Fz,True,0,0,153.23109788662566,21.21004043640812,12.66889448386354,13.595788509956492,
VisualCogA_Task-1,VisualCogA_Ta:080,F3,True,0,0,205.35591668574057,52.6131074998093,19.41055619134798,89.79934386205844,
VisualCogA_Task-1,VisualCogA_Ta:080,F4,True,0,0,154.3297474631877,32.50171663996332,11.628235294117689,70.42038605325399,
VisualCogA_Task-1,VisualCogA_Ta:081,Fz,True,0,0,118.59311818112462,23.193713282978592,20.72269169146267,22.720683604180863,
VisualCogA_Task-1,VisualCogA_Ta:081,F3,True,0,0,125.70382238498507,32.99000534065772,22.30630350194553,80.06408789196615,
VisualCogA_Task-1,VisualCogA_Ta:081,F4,True,0,0,126.98558022430768,30.5485618371863,17.691206225680787,17.34950789654374,
VisualCogA_Task-1,VisualCogA_Ta:082,Fz,True,0,0,169.19203479057,20.386053253986347,9.592162966353822,11.67315175097275,
VisualCogA_Task-1,VisualCogA_Ta:082,F3,True,0,0,398.10788128480954,33.99710078583985,23.120732433051042,218.40238040741588,
VisualCogA_Task-1,VisualCogA_Ta:082,F4,True,0,0,275.18120088502326,30.79270618753344,21.763350881208353,134.05050736247802,
VisualCogA_Task-1,VisualCogA_Ta:083,Fz,True,0,0,159.30418860151053,31.250476844434274,10.361345845731504,35.38567177843896,
VisualCogA_Task-1,VisualCogA_Ta:083,F3,True,0,0,507.8202487220568,38.81895170519556,27.690583657587787,121.93484397650104,
VisualCogA_Task-1,VisualCogA_Ta:083,F4,True,0,0,935.5916685740443,31.37254901960773,38.77586633096863,430.4875257495995,
VisualCogA_Task-1,VisualCogA_Ta:084,Fz,True,0,0,138.03311207751574,27.985046158541195,10.813806363012008,31.11314564736398,
VisualCogA_Task-1,VisualCogA_Ta:084,F3,True,0,0,695.3231097886627,35.12626840619521,10.089869535362832,356.8932631418327,
VisualCogA_Task-1,VisualCogA_Ta:084,F4,True,0,0,324.98664835584054,28.870069428549527,9.139702449073488,145.5252918287938,
VisualCogA_Task-1,VisualCogA_Ta:085,Fz,True,0,0,126.46677347981995,22.949568932631337,11.492497138933352,9.048599984740918,
VisualCogA_Task-1,VisualCogA_Ta:085,F3,True,0,0,175.60082398718248,35.614557106889606,11.854465552758025,4.4403753719386145,
VisualCogA_Task-1,VisualCogA_Ta:085,F4,True,0,0,451.9722285801481,27.80193789578084,12.62364843213537,8.2856488899061,
VisualCogA_Task-1,VisualCogA_Ta:086,Fz,True,0,0,167.94079499504073,21.271076523994907,10.180361638818999,11.886778057526499,
VisualCogA_Task-1,VisualCogA_Ta:086,F3,True,0,0,163.08842603189134,31.830319676508793,11.492497138933352,14.251926451514407,
VisualCogA_Task-1,VisualCogA_Ta:086,F4,True,0,0,194.5525291828793,29.358358129243925,10.225607690547,121.1108567940795,
VisualCogA_Task-1,VisualCogA_Ta:087,Fz,True,0,0,175.29564354924833,24.902723735408586,9.320686655985487,88.2429236285954,
VisualCogA_Task-1,VisualCogA_Ta:087,F3,False,167,158,,,,,clip_or_out_of_range|flat_run
VisualCogA_Task-1,VisualCogA_Ta:087,F4,False,13,0,,,,,clip_or_out_of_range
VisualCogA_Task-1,VisualCogA_Ta:088,Fz,True,0,0,149.87411306935223,25.116350041962278,12.12594186312653,128.95399404898149,
VisualCogA_Task-1,VisualCogA_Ta:088,F3,True,0,0,178.37796597238116,31.89135576409558,11.175774776836848,320.5157549401083,
VisualCogA_Task-1,VisualCogA_Ta:088,F4,True,0,0,168.09338521400764,26.916914625772506,9.637409018081991,340.62714579995423,
VisualCogA_Task-1,VisualCogA_Ta:089,Fz,True,0,0,142.03097581445036,32.22705424582273,7.646582742046123,27.450980392156794,
VisualCogA_Task-1,VisualCogA_Ta:089,F3,True,0,0,132.2041657129779,36.8352788586252,11.763973449302027,204.4861524376288,
VisualCogA_Task-1,VisualCogA_Ta:089,F4,True,0,0,151.9798580910964,37.018387121385445,9.501670862897823,137.56008239871824,
VisualCogA_Task-1,VisualCogA_Ta:090,Fz,True,0,0,251.62127107652407,25.879301136797153,9.139702449072981,43.625543602655,
VisualCogA_Task-1,VisualCogA_Ta:090,F3,True,0,0,996.7193102922104,33.72243839169914,64.65660791943239,49.30189974822622,
VisualCogA_Task-1,VisualCogA_Ta:090,F4,True,0,0,839.4598306248569,46.29587243457706,48.59425955596212,54.55100328068977,
VisualCogA_Task-1,VisualCogA_Ta:091,Fz,True,0,0,75.98992904554814,23.83459220263967,12.125941863126867,34.74479285877783,
VisualCogA_Task-1,VisualCogA_Ta:091,F3,True,0,0,166.72007324330502,33.173113603418074,10.270853742275,209.79629205767918,
VisualCogA_Task-1,VisualCogA_Ta:091,F4,True,0,0,212.3140306706341,24.65857938506133,6.696415655756611,209.49111161974525,
VisualCogA_Task-1,VisualCogA_Ta:092,Fz,True,0,0,181.03303578240627,22.156099794003126,5.881986724650929,12.466620889600904,
VisualCogA_Task-1,VisualCogA_Ta:092,F3,True,0,0,170.6874189364462,41.26039520866709,12.985616845960044,73.04493781948577,
VisualCogA_Task-1,VisualCogA_Ta:092,F4,True,0,0,189.15083543144874,28.259708552681786,8.506257724879804,75.57793545433731,
VisualCogA_Task-1,VisualCogA_Ta:093,Fz,True,0,0,123.07927061875318,31.952391851682364,8.506257724879804,12.466620889600904,
VisualCogA_Task-1,VisualCogA_Ta:093,F3,True,0,0,143.0685893034256,43.671320668345174,9.592162966353822,12.161440451667033,
VisualCogA_Task-1,VisualCogA_Ta:093,F4,True,0,0,135.7747768368049,38.910505836575794,7.3298603799496185,20.431830319676465,
VisualCogA_Task-1,VisualCogA_Ta:094,Fz,True,0,0,141.87838559548322,25.696192874036683,8.415765621423636,2.4567025253680868,
VisualCogA_Task-1,VisualCogA_Ta:094,F3,True,0,0,279.4842450598918,30.823224231326776,8.506257724880141,165.5146105134662,
VisualCogA_Task-1,VisualCogA_Ta:094,F4,True,0,0,134.7066453040361,27.862973983367965,11.175774776836848,52.445258258945614,
VisualCogA_Task-1,VisualCogA_Ta:095,Fz,True,0,0,133.6385137712673,36.499580376897825,8.73248798352031,12.283512626840547,
VisualCogA_Task-1,VisualCogA_Ta:095,F3,True,0,0,125.03242542153055,36.92683299000532,9.411178759441654,25.040054932478824,
VisualCogA_Task-1,VisualCogA_Ta:095,F4,True,0,0,156.4660105287253,44.67841611352719,10.451837949187672,12.069886320286855,
VisualCogA_Task-1,VisualCogA_Ta:096,Fz,True,0,0,201.72426947432677,23.712520027466553,5.74624856946676,22.842755779354434,
VisualCogA_Task-1,VisualCogA_Ta:096,F3,True,0,0,605.4169527733271,33.356221866178316,19.048587777523643,64.74402990768294,
VisualCogA_Task-1,VisualCogA_Ta:096,F4,True,0,0,613.9620050354772,33.81399252307915,16.650547035934938,120.56153200579843,
VisualCogA_Task-1,VisualCogA_Ta:097,Fz,True,0,0,509.2851148241399,27.06950484473964,15.655133897917088,57.09925993743809,
VisualCogA_Task-1,VisualCogA_Ta:097,F3,True,0,0,1202.410925459678,48.279545281147534,52.983126573586524,51.712825207904245,
VisualCogA_Task-1,VisualCogA_Ta:097,F4,True,0,0,701.6098268101016,30.4875257495994,37.64471503776594,271.4427405203327,
VisualCogA_Task-1,VisualCogA_Ta:098,Fz,True,0,0,213.2295719844359,27.435721370260126,7.103630121309451,41.70290684367137,
VisualCogA_Task-1,VisualCogA_Ta:098,F3,True,0,0,225.77248798352025,28.381780727855357,9.320686655985318,261.03608758678564,
VisualCogA_Task-1,VisualCogA_Ta:098,F4,True,0,0,229.3125810635538,35.828183413443185,8.551503776607973,186.9687953002213,
VisualCogA_Task-1,VisualCogA_Ta:099,Fz,True,0,0,120.57679102769498,28.015564202334645,8.868226138704477,4.623483634698971,
VisualCogA_Task-1,VisualCogA_Ta:099,F3,True,0,0,168.42908369573513,43.97650110627899,10.723314259556009,69.44380865186537,
VisualCogA_Task-1,VisualCogA_Ta:099,F4,True,0,0,133.42488746471338,29.938200961318444,17.872190432593122,66.26993209735258,
VisualCogA_Task-2,VisualCogA_Ta:000,Fz,True,0,0,361.97451743343254,18.86015106431671,5.791494621194761,138.7960631723506,
VisualCogA_Task-2,VisualCogA_Ta:000,F3,True,0,0,558.4191653315024,33.53933012893867,7.3751064316777875,78.96543831540401,
VisualCogA_Task-2,VisualCogA_Ta:000,F4,True,0,0,617.6852063782711,19.256885633630873,6.424939345387937,165.3467612726024,
VisualCogA_Task-2,VisualCogA_Ta:001,Fz,True,0,0,244.02227817196922,19.867246509498614,22.939748226138537,25.162127107652395,
VisualCogA_Task-2,VisualCogA_Ta:001,F3,True,0,0,473.8536659800109,33.78347447928559,40.49521629663549,187.76226443884946,
VisualCogA_Task-2,VisualCogA_Ta:001,F4,True,0,0,481.42214084077216,25.970855268177274,45.472281986724575,173.41878385595493,
VisualCogA_Task-2,VisualCogA_Ta:002,Fz,True,0,0,356.11505302510125,15.869382772564222,11.492497138933185,68.19256885633638,
VisualCogA_Task-2,VisualCogA_Ta:002,F3,True,0,0,459.57122148470285,29.877164873731545,12.035449759670193,47.86755168993682,
VisualCogA_Task-2,VisualCogA_Ta:002,F4,True,0,0,501.9302662699322,23.285267414358827,11.356758983749184,122.46890974288544,
VisualCogA_Task-2,VisualCogA_Ta:003,Fz,True,0,0,121.4923323414971,16.54077973601875,12.985616845959875,105.66872663462277,
VisualCogA_Task-2,VisualCogA_Ta:003,F3,True,0,0,148.25665674830248,32.65430685893034,13.709553673609557,33.24940871290164,
VisualCogA_Task-2,VisualCogA_Ta:003,F4,True,0,0,158.9990081635765,20.630197604333716,16.017102311741592,85.77096208133048,
VisualCogA_Task-2,VisualCogA_Ta:004,Fz,True,0,0,330.57145037003113,22.583352407110738,18.91284962233914,293.14106965743497,
VisualCogA_Task-2,VisualCogA_Ta:004,F3,True,0,0,494.6059357595178,34.668497749294374,17.148253604943946,512.2911421377889,
VisualCogA_Task-2,VisualCogA_Ta:004,F4,True,0,0,469.85580224307637,21.149004348821222,14.795458915083573,377.15724422064545,
VisualCogA_Task-2,VisualCogA_Ta:005,Fz,True,0,0,412.39032578011756,18.127718013275626,27.238123140306776,73.86892500190743,
VisualCogA_Task-2,VisualCogA_Ta:005,F3,True,0,0,432.3186083772032,30.182345311665358,36.920778210116765,37.81185626001371,
VisualCogA_Task-2,VisualCogA_Ta:005,F4,True,0,0,505.04310673685825,23.89562829022657,38.77586633096847,10.543984130617162,
VisualCogA_Task-2,VisualCogA_Ta:006,Fz,True,0,0,319.3713282978563,16.60181582360576,5.1580498970014155,51.16350041962312,
VisualCogA_Task-2,VisualCogA_Ta:006,F3,True,0,0,528.3283741512168,31.86083772030213,6.153463035019433,48.950942244602174,
VisualCogA_Task-2,VisualCogA_Ta:006,F4,True,0,0,506.5690089265278,21.63729304951562,5.927232776379097,46.82993820096135,
VisualCogA_Task-2,VisualCogA_Ta:007,Fz,True,0,0,277.47005416952777,18.677042801556354,9.501670862897655,25.48256656748299,
VisualCogA_Task-2,VisualCogA_Ta:007,F3,True,0,0,331.4564736400397,32.593270771343555,13.800045777065556,126.72617685206376,
VisualCogA_Task-2,VisualCogA_Ta:007,F4,True,0,0,410.68131532768757,20.569161516746817,9.546916914625653,16.35767147325862,
VisualCogA_Task-2,VisualCogA_Ta:008,Fz,True,0,0,208.01098649576568,22.79697871366443,8.415765621423636,94.46860456244758,
VisualCogA_Task-2,VisualCogA_Ta:008,F3,True,0,0,275.7000076295109,29.26680399786369,11.537743190661521,297.9934386205845,
VisualCogA_Task-2,VisualCogA_Ta:008,F4,True,0,0,301.8234531166552,30.4875257495994,8.641995880063972,186.84672312504773,
